,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
82,Pfizer to Buy a GLP-1 Drugmaker? Here's Why You Shouldn't Count on That Happening,https://www.fool.com/investing/2024/08/01/pfizer-to-buy-a-glp-1-drugmaker-heres-why-you-shou/,20240801T082000,['David Jagielski'],Pfizer's debt load could inhibit the company's ability to take on acquisitions in the near term.,https://media.ycharts.com/charts/e0ce946b8ad486197d7378c66adb3cdb.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.214437,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.049019', 'ticker_sentiment_score': '0.105828', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VKTX', 'relevance_score': '0.049019', 'ticker_sentiment_score': '0.132976', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.049019', 'ticker_sentiment_score': '0.105828', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.674691', 'ticker_sentiment_score': '0.327564', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
83,Here is What to Know Beyond Why Eli Lilly and Company  ( LLY )  is a Trending Stock,https://www.zacks.com/stock/news/2312779/here-is-what-to-know-beyond-why-eli-lilly-and-company-lly-is-a-trending-stock,20240731T130017,['Zacks Equity Research'],"Lilly (LLY) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",https://staticx-tuner.zacks.com/images/default_article_images/default279.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",0.246161,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.482078', 'ticker_sentiment_score': '0.133767', 'ticker_sentiment_label': 'Neutral'}]"
84,What's Going On With Eli Lilly Today? - Eli Lilly and Co  ( NYSE:LLY ) ,https://www.benzinga.com/news/24/07/40053808/whats-going-on-with-eli-lilly-today,20240730T212805,['Vaishali Prayag'],Eli Lilly & Co LLY shares are trading lower Tuesday. Here's what you need to know. What To Know: The company is set to report its second-quarter earnings on Aug. 8. The upcoming earnings report is expected to show EPS of $2.70 and revenue of $9.949 billion.,https://editorial-assets.benzinga.com/wp-content/uploads/2024/07/30151759/LLY-2.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999897'}, {'topic': 'Earnings', 'relevance_score': '0.744043'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.234919,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.597525', 'ticker_sentiment_score': '0.294687', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.110973', 'ticker_sentiment_score': '0.185933', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
85,"Incyte's  ( INCY )  Q2 Earnings Lag Estimates, Revenues Top",https://www.zacks.com/stock/news/2312126/incytes-incy-q2-earnings-lag-estimates-revenues-top,20240730T140700,['Zacks Equity Research'],"Incyte's (INCY) second-quarter 2024 earnings miss estimates while revenues beat the same. The company raises the bottom end of the 2024 revenue guidance for its lead drug, Jakafi.",https://staticx-tuner.zacks.com/images/articles/main/67/1932.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.947132'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}]",0.173799,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.17813', 'ticker_sentiment_score': '0.051223', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INCY', 'relevance_score': '0.535653', 'ticker_sentiment_score': '0.273188', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MOR', 'relevance_score': '0.044885', 'ticker_sentiment_score': '0.213905', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HALO', 'relevance_score': '0.13409', 'ticker_sentiment_score': '0.217773', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
86,This Is What Whales Are Betting On Eli Lilly and Co - Eli Lilly and Co  ( NYSE:LLY ) ,https://www.benzinga.com/insights/options/24/07/40038875/this-is-what-whales-are-betting-on-eli-lilly-and-co,20240730T134550,['Benzinga Insights'],"Whales with a lot of money to spend have taken a noticeably bullish stance on Eli Lilly and Co. Looking at options history for Eli Lilly and Co LLY we detected 20 trades. If we consider the specifics of each trade, it is accurate to state that 20% of the investors opened trades with bullish ...",https://www.benzinga.com/files/images/story/2024/1722347147_0.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.106915,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.837089', 'ticker_sentiment_score': '0.094002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.079392', 'ticker_sentiment_score': '-0.095472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.079392', 'ticker_sentiment_score': '-0.095472', 'ticker_sentiment_label': 'Neutral'}]"
87,Merck  ( MRK )  Q2 Earnings and Revenues Top Estimates,https://www.zacks.com/stock/news/2311559/merck-mrk-q2-earnings-and-revenues-top-estimates,20240730T114007,['Zacks Equity Research'],"Merck (MRK) delivered earnings and revenue surprises of 5.56% and 1.35%, respectively, for the quarter ended June 2024. Do the numbers hold clues to what lies ahead for the stock?",https://staticx-tuner.zacks.com/images/default_article_images/default198.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999992'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.159566,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.139265', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
88,"1 Weight Loss Pharma Stock to Buy, and 1 to Consider",https://www.fool.com/investing/2024/07/30/1-weight-loss-pharma-stock-to-buy-1-to-consider/,20240730T110700,['Alex Carchidi'],There's more than one type of worthy opportunity in this space.,https://g.foolcdn.com/editorial/images/783281/investor-ponders-phone-and-laptop-stock-charts.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.190778,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.264897', 'ticker_sentiment_score': '0.235217', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVO', 'relevance_score': '0.089797', 'ticker_sentiment_score': '0.214494', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
89,DexCom Stock Plunged Over 40% Last Week. Are Eli Lilly's and Novo Nordisk's Drugs to Blame?,https://www.fool.com/investing/2024/07/30/dexcom-stock-plunged-eli-lilly-novo-nordisk/,20240730T094800,['Keith Speights'],"DexCom faces several challenges, but GLP-1 drugs aren't big problems for the company right now.",https://g.foolcdn.com/editorial/images/785036/diabetes-cgm-man-in-wheelchair.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.310843'}]",0.009701,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.224903', 'ticker_sentiment_score': '-0.056535', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VRTX', 'relevance_score': '0.113597', 'ticker_sentiment_score': '-0.091966', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DXCM', 'relevance_score': '0.524949', 'ticker_sentiment_score': '0.019978', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.224903', 'ticker_sentiment_score': '-0.056535', 'ticker_sentiment_label': 'Neutral'}]"
90,Eli Lilly  ( LLY )  Beats Stock Market Upswing: What Investors Need to Know,https://www.zacks.com/stock/news/2311334/eli-lilly-lly-beats-stock-market-upswing-what-investors-need-to-know,20240729T214519,['Zacks Equity Research'],"In the most recent trading session, Eli Lilly (LLY) closed at $807.79, indicating a +0.39% shift from the previous trading day.",https://staticx-tuner.zacks.com/images/default_article_images/default48.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.99246'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",0.133092,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.514619', 'ticker_sentiment_score': '0.214088', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
91,Unpacking the Latest Options Trading Trends in Eli Lilly and Co - Eli Lilly and Co  ( NYSE:LLY ) ,https://www.benzinga.com/insights/options/24/07/40014415/unpacking-the-latest-options-trading-trends-in-eli-lilly-and-co,20240729T144635,['Benzinga Insights'],"Whales with a lot of money to spend have taken a noticeably bullish stance on Eli Lilly and Co. Looking at options history for Eli Lilly and Co LLY we detected 51 trades. If we consider the specifics of each trade, it is accurate to state that 41% of the investors opened trades with bullish ...",https://www.benzinga.com/files/images/story/2024/1722264392_0.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.107088,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.84827', 'ticker_sentiment_score': '0.147589', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MS', 'relevance_score': '0.081552', 'ticker_sentiment_score': '-0.103989', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.081552', 'ticker_sentiment_score': '-0.103989', 'ticker_sentiment_label': 'Neutral'}]"
92,"What Will Be the Best Weight Loss Drug Stock of 2030: Eli Lilly, or Novo Nordisk?",https://www.fool.com/investing/2024/07/29/what-will-be-the-best-weight-loss-drug-stock-2030/,20240729T132000,['Alex Carchidi'],There's reason to believe that one of these two players will eventually win.,https://g.foolcdn.com/editorial/images/783278/a-young-scientist-recording-her-findings-on-a-tablet.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}]",0.17958,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.268786', 'ticker_sentiment_score': '0.13338', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.268786', 'ticker_sentiment_score': '0.126106', 'ticker_sentiment_label': 'Neutral'}]"
93,Weight Loss Drug Stocks Just Took a Hit. Should You Buy the Stock That Caused It?,https://www.fool.com/investing/2024/07/29/weight-loss-drug-stocks-just-took-a-hit-should-you/,20240729T113000,['Alex Carchidi'],"Roche's latest breakthrough could be a game changer, but it's still too early to say.",https://g.foolcdn.com/editorial/images/784432/chart-reflected-on-investor-glasses.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.796627'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",0.198686,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.248343', 'ticker_sentiment_score': '0.147852', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ALT', 'relevance_score': '0.150592', 'ticker_sentiment_score': '0.121016', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GPCR', 'relevance_score': '0.050465', 'ticker_sentiment_score': '-0.049863', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VKTX', 'relevance_score': '0.150592', 'ticker_sentiment_score': '0.11568', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.248343', 'ticker_sentiment_score': '0.147852', 'ticker_sentiment_label': 'Neutral'}]"
94,Zacks Market Edge Highlights: LLY and NVO,https://www.zacks.com/stock/news/2310465/zacks-market-edge-highlights-lly-and-nvo,20240729T092400,['Zacks Investment Research'],LLY and NVO have been highlighted in this Market Edge article.,https://staticx-tuner.zacks.com/images/articles/main/ff/2922.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.977154'}]",0.099538,Neutral,"[{'ticker': 'LLY', 'relevance_score': '0.511256', 'ticker_sentiment_score': '-0.009697', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.436009', 'ticker_sentiment_score': '-0.122068', 'ticker_sentiment_label': 'Neutral'}]"
95,"Attention, Growth Investors: This Biotech Stock Is Crushing Nvidia.",https://www.fool.com/investing/2024/07/29/this-biotech-stock-is-crushing-nvidia/,20240729T082000,['Adria Cimino'],Should you get in on this stock now?,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F784762%2Fgettyimages-1172040755.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.266143'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.251835,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.051111', 'ticker_sentiment_score': '0.090895', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.391923', 'ticker_sentiment_score': '0.424944', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'VKTX', 'relevance_score': '0.102013', 'ticker_sentiment_score': '0.058322', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.051111', 'ticker_sentiment_score': '0.090895', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.051111', 'ticker_sentiment_score': '0.090895', 'ticker_sentiment_label': 'Neutral'}]"
96,"Home Depot Stock Turned $1,000 Into $17.5 Million, and One of Its Founders Just Revealed His Investing Secrets to Achieve Generational Wealth",https://www.fool.com/investing/2024/07/28/home-depot-stock-turned-1000-into-175-million-and/,20240728T130600,['Adam Spatacco'],Home Depot founder Ken Langone recently shared his investment wisdom on the American Optimist podcast.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F784466%2Fgetty-focus-on-the-long-term-planning-patience-diligence-goals-retirement-1.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999956'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.299257,Somewhat-Bullish,"[{'ticker': 'HD', 'relevance_score': '0.381463', 'ticker_sentiment_score': '0.314662', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LLY', 'relevance_score': '0.244354', 'ticker_sentiment_score': '0.187884', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
97,Is Eli Lilly Stock a Buy?,https://www.fool.com/investing/2024/07/28/is-eli-lilly-stock-a-buy/,20240728T085500,['Justin Pope'],The stock is up 250% in three years on growth in GLP-1 medications.,https://media.ycharts.com/charts/17d004bce79956a5f807eb1e794b6e1e.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.891286'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.997405'}]",0.256102,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.458799', 'ticker_sentiment_score': '0.399481', 'ticker_sentiment_label': 'Bullish'}]"
98,Novo Nordisk's Next-Gen Diabetes Candidate Could Challenge Ozempic -- Is the Stock a Buy?,https://www.fool.com/investing/2024/07/27/novo-nordisks-next-gen-diabetes-candidate-could-ch/,20240727T150500,['Prosper Junior Bakiny'],The company should maintain its lead in this growing area.,https://g.foolcdn.com/editorial/images/783838/doctor-and-patient-talking.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.283158,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.056143', 'ticker_sentiment_score': '0.061003', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVO', 'relevance_score': '0.518708', 'ticker_sentiment_score': '0.280929', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
99,These 2 Growth Stocks Are Set to Soar This Summer and Beyond,https://www.fool.com/investing/2024/07/27/these-2-growth-stocks-are-set-to-soar-this-summer/,20240727T121500,['Rachel Warren'],It's a great time to invest in wonderful stocks.,https://g.foolcdn.com/editorial/images/784334/woman-finance-calculator-laptop-notebook.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}]",0.217682,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.220141', 'ticker_sentiment_score': '0.155497', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ABNB', 'relevance_score': '0.391645', 'ticker_sentiment_score': '0.162087', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
100,Bull Market Buys: 2 Growth Stocks to Own for the Long Run,https://www.fool.com/investing/2024/07/27/bull-market-buys-2-growth-stocks-to-own-for-the/,20240727T111500,['Prosper Junior Bakiny'],These companies are no strangers to beating the market.,https://media.ycharts.com/charts/796d5ec30bcaa8ef406477cc309666b0.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.918141'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.26283,Somewhat-Bullish,"[{'ticker': 'LLY', 'relevance_score': '0.445352', 'ticker_sentiment_score': '0.36374', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'REGN', 'relevance_score': '0.104455', 'ticker_sentiment_score': '0.077383', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNY', 'relevance_score': '0.05234', 'ticker_sentiment_score': '0.116889', 'ticker_sentiment_label': 'Neutral'}]"
